country,UID,friendly_ID,water_company_name,permitted_site_name,site_name_Wasc_operational_ENGLAND_ONLY,storm_discharge_asset_type,Receiving_Water_Environment_common_name,shellfish_water,bathing_water_ENGLAND_ONLY,lat,lon,Outlet_Discharge_NGR,RAMSAR,RAMSAR_site_name,SPA,SPA_site_name,SAC,SAC_site_name,SSSI,SSSI_site_name,total_spills_duration_hours,spill_count,pcon_name
WALES,0iYFJlVDEOW9nKDUqIWWjcTDOghQkIRwdo3AMxFOxo8=,DWR_WALES138,DWR,Harlech Main CSO and EO,,Storm discharge at pumping station,Tremadog Bay,,,52.863278,-4.1323568,SH 56547 31663,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Harlech,206.25,17,Dwyfor Meirionnydd
WALES,Q1Mbagw/4Uhny+lEA4KmsLNNmuewHOIwrBHrBZvy1gQ=,DWR_WALES278,DWR,BORTH Y GES PS,,Storm discharge at pumping station,GLASLYN,,,52.914147,-4.1344394,SH 56575 37325,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Harlech,24.25,32,Dwyfor Meirionnydd
WALES,yVn+TYUU59e3N9E5S9F6dHJqiyQVdpfuOFNSm+7SrIo=,DWR_WALES129,DWR,LLANDANWG TERMINAL PS,,Storm discharge at pumping station,Tremadog Bay,,,52.834762,-4.1286135,SH 56705 28484,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Dyffryn,227.5,29,Dwyfor Meirionnydd
WALES,3l9I+For2L9f1Ewf1tEeWRNeoFGIa65AOQHf7NpsTe0=,DWR_WALES282,DWR,PORTHMADOG - LOMBARD STREET SS,,CSO on sewer network,GLASLYN,,,52.923267,-4.1297556,SH 56920 38330,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Harlech,23.25,39,Dwyfor Meirionnydd
WALES,WLwCI575rs45ZqDPZWjazF6arQktj9dcut6DIqttXhk=,DWR_WALES297,DWR,LLANBERIS PS _ _,,Storm discharge at pumping station,Nant Peris,,,53.122002,-4.12621,SH 57814 60427,N,,N,,N,,Y,Llyn Padarn,14.5,7,Arfon
WALES,O/tJBRD7bHhqA1kqeVNrJzRH1XJ8XTa/xefpPhVw93Q=,DWR_WALES60,DWR,LLANBERIS WwTW,,Discharge from Storm tank at WwTW,Nant Peris,,,53.1198,-4.1155504,SH 58520 60161,N,,N,,N,,Y,Llyn Padarn,722.5,109,Arfon
WALES,rx01zsYg3uFzRrjdfHL6kiWNZWCTxor/kB5LAU8UMZs=,DWR_WALES265,DWR,Llwyngwril SPS,,Storm discharge at pumping station,Cardigan Bay North,,,52.66951,-4.093459,SH 58538 10035,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Glannau Tonfanau i Friog,30.25,14,Dwyfor Meirionnydd
WALES,UWMHeF2X+vKQDGTioHv1ZTlI1wcgXUPLdu27SXxGIZc=,DWR_WALES128,DWR,Penrhyndeudraeth Wastewater Treatment Works Storm Overflow,,Discharge from Storm tank at WwTW,GLASLYN,,,52.924821,-4.0569481,SH 61819 38360,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Harlech,228,28,Dwyfor Meirionnydd
WALES,vqTH5QVgyn85z/dJ1NEPffGVaq5oYvXcrOfCpKEgMQ0=,DWR_WALES306,DWR,CSO and EO at Abergwyngregyn,,Storm discharge at pumping station,Menai Strait,Menai E,,53.243759,-4.0273295,SH 64814 73778,N,,Y,"Traeth Lafan / Lavan Sands, Conway Bay",Y,Y Fenai a Bae Conwy / Menai Strait and Conwy Bay,Y,Traeth Lafan,11.5,3,Arfon
WALES,Jq2SSLkRA7dqlL4BEoq+Zb1CI6GPOaOpD4SlHVG/3fs=,DWR_WALES67,DWR,MAENTWROG WWTW,,Inlet CSO at WwTW,GLASLYN,,,52.942266,-3.995639,SH 65994 40184,N,,N,,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Morfa Harlech,657.75,91,Dwyfor Meirionnydd
WALES,L63TPWETjcvf7cJokbiH29SRG34hZA+ujZ/XIxgyhwo=,DWR_WALES66,DWR,CSO at Llanffestiniog STW,,Discharge from Storm tank at WwTW,Cynfal,,,52.95523,-3.9380859,SH 69900 41520,N,,N,,Y,Coedydd Derw a Safleoedd Ystlumod Meirion / Meirionnydd Oakwoods and Bat Sites,Y,Ceunant Cynfal,659,93,Dwyfor Meirionnydd
WALES,PV1+VQ+F4+b8Fx/0fjFa02oVa/A6kFwCuAEMCYV422I=,DWR_WALES12,DWR,CSO at Llan Ffestiniog Sewage Treatment Works,,Inlet CSO at WwTW,Cynfal,,,52.95523,-3.9380859,SH 69900 41520,N,,N,,Y,Coedydd Derw a Safleoedd Ystlumod Meirion / Meirionnydd Oakwoods and Bat Sites,Y,Ceunant Cynfal,2010.25,271,Dwyfor Meirionnydd
WALES,I5oSYhNB0KAaeJGE6B6FjIixpz/SMyy7EdAgSfm5AYM=,DWR_WALES136,DWR,CSO at BRONABER STW,,Inlet CSO at WwTW,Eden - upper,,,52.864649,-3.9264981,SH 70408 31424,N,,N,,Y,Afon Eden - Cors Goch Trawsfynydd,Y,Afon Eden - Cors Goch Trawsfynydd,211,55,Dwyfor Meirionnydd
WALES,Df7sAGfqKgmbfRnFsg0Pd4+oRFOtl0+r3yWxAMbXFNc=,DWR_WALES215,DWR,Pentre Ddu CSO_ Betws-y-Coed,,CSO on sewer network,Llugwy - Conwy to Nantygwryd,,,53.093164,-3.8137509,SH 78640 56644,N,,N,,N,,Y,Afon Llugwy,71.25,26,Aberconwy
WALES,zpa7gcMZD9x9pDuNbYulFtv9knqUK3ZWqz+F6I0PG7k=,DWR_WALES176,DWR,HENLLAN STW,,Inlet CSO at WwTW,Meirchion,,,53.205246,-3.4699502,SJ 01917 68584,N,,N,,Y,Coedwigoedd Dyffryn Elwy / Elwy Valley Woods,Y,Coedydd ac Ogofau Elwy a Meirchion,125,72,Vale of Clwyd
WALES,D/Em2r11fumwpcpOhxp9p5Y0vF8mMc1nTPhkHH3Zwpk=,DWR_WALES231,DWR,BUCKLEY LIVERPOOL ROAD - SSO,,CSO on sewer network,Wepre Brook,,,53.179947,-3.0745665,SJ 28282 65300,N,,N,,Y,Deeside and Buckley Newt sites,Y,Buckley Claypits and Commons,56.5,20,Alyn and Deeside
WALES,4TSox0mQ+EIF7MCRfz1Gy8ortz7A720+9YfRTENR8GE=,DWR_WALES212,DWR,Ashgrove PS Shotton,,Storm discharge at pumping station,DEE (N. WALES),,,53.215487,-3.0312924,SJ 31231 69211,Y,The Dee Estuary (Wales),Y,The Dee Estuary (Wales),Y,"River Dee and Bala Lake / Afon Dyfrdwy a Llyn Tegid (Wales),Dee Estuary / Aber Dyfrdwy (Wales)",Y,"Dee Estuary / Aber Afon Dyfrdwy,Afon Dyfrdwy (River Dee)",77.5,36,Alyn and Deeside
WALES,n8MrA7IrqGeHBmoaSsJ43z/h7Q852d+rg2R7mNukDqw=,DWR_WALES150,DWR,ST DAVID'S WWTW ST DAVID'S PEMBS,,Discharge from Storm tank at WwTW,Pembrokeshire South,,,51.867441,-5.2796817,SM 74303 23849,N,,Y,Ramsey and St David's Peninsula Coast,Y,"Pembrokeshire Marine / Sir Benfro Forol,St David's / Ty Ddewi,West Wales Marine / Gorllewin Cymru Forol",Y,St. David's Peninsula Coast,165,26,Preseli Pembrokeshire
WALES,qtp9etCivbSEte8nVrDE3yXJbfujqm9DwspbooBMHMY=,DWR_WALES318,DWR,SOLVA P.S. . .,,Storm discharge at pumping station,Solva - headwaters to tidal limit,,,51.873799,-5.1895162,SM 80540 24280,N,,N,,Y,Pembrokeshire Marine / Sir Benfro Forol,Y,St. David's Peninsula Coast,5.5,6,Preseli Pembrokeshire
WALES,uXN3iglgOJz9Rl/8C8oro5SDLzUtLGbKl29G1l17tIo=,DWR_WALES262,DWR,CSO and EO at Broad Haven South SPS,,Storm discharge at pumping station,Pembrokeshire South,,,51.780732,-5.1026678,SM 86076 13674,N,,N,,Y,Pembrokeshire Marine / Sir Benfro Forol,Y,Arfordir Niwgwl - Aber Bach / Newgale - Little Haven Coast,31.75,15,Preseli Pembrokeshire
WALES,7VDy7pdqsU2oMV9fZH3SXHLaDbs8V8h78oT7kRHLUgg=,DWR_WALES319,DWR,Castlemorris Wastewater Treatment CSO,,Inlet CSO at WwTW,W Cleddau - headwaters to conf with Cleddau North,,,51.94655,-5.049897,SM 90488 31957,N,,N,,Y,Afonydd Cleddau / Cleddau Rivers,Y,Corsydd Llangloffan,5,11,Preseli Pembrokeshire
WALES,leP16B9ko0Z4dQfe4AqSGdVYYNA/gDl10tG8qFJx1G0=,DWR_WALES78,DWR,Fishguard Slade SPS,,Storm discharge at pumping station,GWAUN ESTUARY,,,51.996674,-4.9714662,SM 96105 37307,N,,N,,Y,West Wales Marine / Gorllewin Cymru Forol,Y,Creigiau Abergwaun (Fishguard Cliffs),520.25,72,Preseli Pembrokeshire
WALES,3kA8+V2Jp2a2/ebc9isR+K8yqCxISkEE/PkEGWRTymQ=,DWR_WALES26,DWR,DINAS STW . .,,Discharge from Storm tank at WwTW,Cardigan Bay South,,,52.020867,-4.9113348,SN 00340 39830,N,,N,,Y,West Wales Marine / Gorllewin Cymru Forol,Y,Cwm Dewi,1379.25,89,Preseli Pembrokeshire
WALES,wv98POK8eu9CqB6PQfFKyUL9a/T/jztHufd7WWj+NNA=,DWR_WALES175,DWR,NARBERTH WEST STW,,Discharge from Storm tank at WwTW,Narbeth Brook - headwaters to conf with E. Cleddau,,,51.794162,-4.7525321,SN 10280 14197,N,,N,,Y,Afonydd Cleddau / Cleddau Rivers,Y,Afon Cleddau Dwyreiniol / Eastern Cleddau River,125.75,39,Carmarthen West and South Pembrokeshire
WALES,g3IKYa9pLk1wNHozOqoWqMhbZiSNdQJGepGEs258TcU=,DWR_WALES207,DWR,NARBERTH BRIDGE CSO,,CSO on sewer network,Narbeth Brook - headwaters to conf with E. Cleddau,,,51.793385,-4.7457842,SN 10742 14093,N,,N,,Y,Afonydd Cleddau / Cleddau Rivers,Y,Afon Cleddau Dwyreiniol / Eastern Cleddau River,83,61,Carmarthen West and South Pembrokeshire
WALES,Ij4Tu2hvYqGCP7H1mv71XKBtRdtREgbEW7zuTQBnEiU=,DWR_WALES202,DWR,STORM TANKS AT TENBY HEADWORKS TE,,Discharge from Storm tank at WwTW,Ritec - headwaters to tidal limit,,,51.668153,-4.7038068,SN 13120 00060,N,,N,,N,,Y,Lydstep Head to Tenby Burrows,96.25,14,Carmarthen West and South Pembrokeshire
WALES,BYgVgagytkm3mfd36mCsvnq4g/qRIuafVfPwySCQtG8=,DWR_WALES349,DWR,TENBY LIFEBOAT CSO CASTLE SQ TENBY,,Storm discharge at pumping station,,,,51.67296,-4.6942572,SN 13800 00570,N,,N,,Y,"Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Bristol Channel Approaches / Dynesfeydd M?¡är Hafren",Y,Tenby Cliffs and St. Catherine's Island,0.75,1,Carmarthen West and South Pembrokeshire
WALES,LONEF6jHZ9vQrBpp+xzpothtcK+nNAVwEFESsP9UtUc=,DWR_WALES350,DWR,THE GLEN SAUNDERSFOOT PS . .,,Storm discharge at pumping station,,,,51.706825,-4.6959806,SN 13820 04340,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Waterwynch Bay to Saundersfoot Harbour,0.75,3,Carmarthen West and South Pembrokeshire
WALES,sQHkaCWzIvPCKFVuIKIlkblGKm17CLyYsJcAEUqlXR0=,DWR_WALES197,DWR,AMROTH AND SUMMERHILL SCHEME PS 2,,Storm discharge at pumping station,New Inn Stream - headwaters to tidal limit,,,51.734099,-4.6474894,SN 17280 07250,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Arfordir Saundersfoot - Telpyn / Saundersfoot - Telpyn Coast,107.75,13,Carmarthen West and South Pembrokeshire
WALES,18JcCV1ib8ekmCTYnTipDHw+CZU0J13Ezm7Eo1xu/TU=,DWR_WALES47,DWR,Settled Storm Overflow at Cilgerran Wastewater Treatment Works,,Discharge from Storm tank at WwTW,Teifi - Afon Ceri to estuary,,,52.058053,-4.6345177,SN 19480 43240,N,,N,,Y,Afon Teifi / River Teifi,Y,"Afon Teifi,Coedydd a Corsydd Aber Teifi (Teifi Estuary Woodlands and Marshes)",878.5,70,Preseli Pembrokeshire
WALES,KfnYu1T2Q4uH607WwKgdXS5JRWrRxlzUMQyq4+Af7EQ=,DWR_WALES27,DWR,Cilgerran No 1 SPS,,Storm discharge at pumping station,Teifi - Afon Ceri to estuary,,,52.057961,-4.634235,SN 19499 43229,N,,N,,Y,Afon Teifi / River Teifi,Y,"Afon Teifi,Coedydd a Corsydd Aber Teifi (Teifi Estuary Woodlands and Marshes)",1359.25,111,Preseli Pembrokeshire
WALES,dBkjatRftW3csUCEBKOf4XLz55e75rGnCKM33lGH0E0=,DWR_WALES42,DWR,PENDINE SEWAGE TREATMENT WORKS,,Inlet CSO at WwTW,,,,51.742403,-4.5361388,SN 25000 07900,N,,N,,Y,Carmarthen Bay Dunes / Twyni Bae Caerfyrddin,Y,Twyni Lacharn - Pentywyn / Laugharne - Pendine Burrows,1015.25,66,Carmarthen West and South Pembrokeshire
WALES,tADalkPbywMxlvvLKsoIo4iWn92ro8RzB5VgkpUxbnE=,DWR_WALES352,DWR,CSO and EO at Aberporth PS No 1 Ship Hotel,,Storm discharge at pumping station,Cardigan Bay Central,,,52.133108,-4.5461526,SN 25830 51370,N,,N,,Y,Cardigan Bay / Bae Ceredigion,Y,Aberarth - Carreg Wylan,0.75,2,Ceredigion
WALES,fCO7C0xl188lrtISZ/3kItXpwJX3NUg6vk7oLmu2kHQ=,DWR_WALES93,DWR,CSO and EO at Aberporth Wastewater Treatment Works,,Storm discharge at pumping station,Cardigan Bay Central,,,52.134783,-4.5347765,SN 26615 51529,N,,N,,Y,"West Wales Marine / Gorllewin Cymru Forol,Cardigan Bay / Bae Ceredigion",Y,Aberarth - Carreg Wylan,399.25,46,Ceredigion
WALES,xLucVOprq0JerGN8LeRIXOaIBKWe5DQPXGoQGjKKZME=,DWR_WALES58,DWR,CRAIGWEN PS TENBY ROAD ST CLEARS,,Storm discharge at pumping station,TYWI & TAF & GWENDRAETH - THREE RIVERS ESTUARY,,,51.811163,-4.5144208,SN 26763 15494,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Aber Taf / Taf Estuary,742.75,64,Carmarthen West and South Pembrokeshire
WALES,TU7Mz0KJosWiqhwSNdaDKcjoDzAJS1oo6AVO9uIf5JE=,DWR_WALES275,DWR,LAUGHARNE SEWERAGE SYSTEM,,CSO on sewer network,,,,51.768876,-4.4626851,SN 30170 10670,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Aber Taf / Taf Estuary,24.25,41,Carmarthen West and South Pembrokeshire
WALES,pWNN1I6nLhyjzjElaGU/FYUc0aBMjrBV39gsy0KUeMk=,DWR_WALES228,DWR,LAUGHARNE WWTW (STW) LAUGHARNE,,Discharge from Storm tank at WwTW,TYWI & TAF & GWENDRAETH - THREE RIVERS ESTUARY,,,51.768153,-4.4585872,SN 30450 10580,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Aber Taf / Taf Estuary,58.25,48,Carmarthen West and South Pembrokeshire
WALES,0eYvg2Nytjr8+geHpTU82zPaeAYQwDMUD07NdgLCgIM=,DWR_WALES218,DWR,LLANGRANOG WWTW LLANGRANOG,,Storm discharge at pumping station,Cardigan Bay Central,,,52.160477,-4.4737285,SN 30890 54242,N,,N,,Y,"West Wales Marine / Gorllewin Cymru Forol,Cardigan Bay / Bae Ceredigion",Y,Aberarth - Carreg Wylan,68.75,14,Ceredigion
WALES,BDZgvJ7SHUhpjeh/fbekjXL4poIyZO2XZ/uRlZnGHlU=,DWR_WALES343,DWR,CSO and EO at Rock Street PS,,Storm discharge at pumping station,Cardigan Bay Central,,,52.216658,-4.3598029,SN 38885 60230,N,,N,,Y,"West Wales Marine / Gorllewin Cymru Forol,Cardigan Bay / Bae Ceredigion",Y,Aberarth - Carreg Wylan,1.25,2,Ceredigion
WALES,+u2ODCeU+SoYQxosr/REISSosYxEnH4nbAzs2olZVvM=,DWR_WALES73,DWR,ABERAERON PS EOF,,Storm discharge at pumping station,Cardigan Bay Central,,,52.247779,-4.2607061,SN 45762 63475,N,,N,,Y,"West Wales Marine / Gorllewin Cymru Forol,Cardigan Bay / Bae Ceredigion",Y,Aberarth - Carreg Wylan,572,52,Ceredigion
WALES,DD75SF84KMbLswqYI3xqxrzC8UJt35BsogvDKtvH7uY=,DWR_WALES239,DWR,ABERARTH Sewage Pumping Station,,Storm discharge at pumping station,Cardigan Bay Central,,,52.253851,-4.229865,SN 47888 64085,N,,N,,Y,Cardigan Bay / Bae Ceredigion,Y,Aberarth - Carreg Wylan,50.25,14,Ceredigion
WALES,Ca1mzH8Q3lplvBRO78913XnS5cv9Emu6oxF6Go5n0DE=,DWR_WALES173,DWR,Llansantffraid SPS,,Storm discharge at pumping station,Peris - headwaters to tidal limit,,,52.286684,-4.1893442,SN 50764 67652,N,,N,,Y,West Wales Marine / Gorllewin Cymru Forol,Y,Traeth Llanon,128,35,Ceredigion
WALES,sJ1ITODN/+P7w8GQ3X6Aw5U4SOKCAfTt2Gs5mMeCoNs=,DWR_WALES24,DWR,CSO at Pennant STW,,Inlet CSO at WwTW,Arth - headwaters to tidal limit,,,52.245099,-4.1857869,SN 50867 63020,N,,N,,N,,Y,Coed Allt Craig Arth,1440.75,230,Ceredigion
WALES,bay/v54ZLG2wB69AeyRMGeWVP5x1Fi7YWdXM1yYUyrk=,DWR_WALES39,DWR,100M D/S R'DBR CWMGWILI (CSO) CARMS,,CSO on sewer network,Gwili - headwaters to tidal limit,,,51.776101,-4.0663659,SN 57536 10624,N,,N,,N,,Y,"Felin Fach Meadows, Cwmgwili",1031.75,119,Carmarthen East and Dinefwr
WALES,vB7evOscaE5kRG/xAZuv8cXH6Hf/HS7avUkG9glitKU=,DWR_WALES254,DWR,CSO 50m D/S From Culvert Meadows R'd,,CSO on sewer network,Gwili - headwaters to tidal limit,,,51.786934,-4.0644832,SN 57700 11825,N,,N,,Y,Caeau Mynydd Mawr,Y,Caeau Ffos Fach,36,25,Carmarthen East and Dinefwr
WALES,hC5Q5/NeOJJAscB+dNOZgVKR7fWqXgkl0j9x76/qcpU=,DWR_WALES195,DWR,ABERDYFI WHARF PS SEAVIEW TERRACE,,Storm discharge at pumping station,,,,52.543743,-4.0433416,SN 61530 95950,Y,Cors Fochno and Dyfi,Y,Dyfi Estuary / Aber Dyfi,Y,Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau,Y,Dyfi,109.5,16,Dwyfor Meirionnydd
WALES,G7tvaVB2Gl48WJ09nK3j2HS4AuLylzrXWyLzQAKnqUw=,DWR_WALES54,DWR,Onllwyn SPS,,Storm discharge at pumping station,Pyrddin - headwaters to conf with Nedd Fechan,,,51.779452,-3.6598846,SN 85586 10280,N,,N,,N,,Y,"Gorsllwyn, Onllwyn",787.5,90,Neath
WALES,Gkut6zrZt1q6Vgih85xdK0zrm8yUKP01C5bfj3sUzWI=,DWR_WALES274,DWR,Penywaun - Rear Of 37/39 Erw L,,CSO on sewer network,Afon Cynon - source to conf Aman R,,,51.733942,-3.4782958,SN 98010 04949,N,,N,,N,,Y,"Tir Mawr a Dderi Hir, Llwydcoed",24.5,38,Cynon Valley
WALES,Aia/CepUF+6M3weSJmdMdWoMu9H8XLB9cIzc3XEjCvE=,DWR_WALES290,DWR,High St CSO_ Cefn Coed,,CSO on sewer network,Taf Fechan - source to conf Afon Taf Fawr,,,51.758907,-3.3963619,SO 03721 07614,N,,N,,N,,Y,Cwm Taf Fechan Woodlands,18.5,37,Merthyr Tydfil and Rhymney
WALES,rKu4P6RJ47R4t1e6MO85QLSNz6PM+F0m8eYTIXaP5XM=,DWR_WALES80,DWR,Llandrindod Wells STW Park Lane Settled Storm,,Discharge from Storm tank at WwTW,Ithon - conf Camddwr Bk to conf R Wye,,,52.234066,-3.3938466,SO 04908 60457,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,483.75,52,Brecon and Radnorshire
WALES,8bR5o7J3gqkFjeBt56t/MOZjsixLe9KWpFq+rXeh9UY=,DWR_WALES124,DWR,Howey SPS,,Storm discharge at pumping station,Howey Bk - source to conf R Ithon,,,52.219537,-3.3923522,SO 04979 58839,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,243.75,41,Brecon and Radnorshire
WALES,iSMNxU3yRNbd3tbA8Av05IlEML+2e21OicW3k0m99uU=,DWR_WALES137,DWR,CSO OPPOSITE LODORE,,CSO on sewer network,Ithon - conf Camddwr Bk to conf R Wye,,,52.242905,-3.3907403,SO 05139 61436,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,207.75,73,Brecon and Radnorshire
WALES,1xcP0PTmy7KHGZ9fjgMlWnZkmZY7Us2eeEkLnmr3oP8=,DWR_WALES241,DWR,CSO at RIDGEBOURNE CATCHMENT AREA LLANDRI,,CSO on sewer network,Ithon - conf Camddwr Bk to conf R Wye,,,52.237652,-3.3886136,SO 05273 60849,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,47.5,22,Brecon and Radnorshire
WALES,j54/5iLZbQ+3mcthhfEZHUVPOW360FAf3MkyZIhS3aE=,DWR_WALES340,DWR,CSO at Ithon Road_ Llandrindod Wells,,CSO on sewer network,Ithon - conf Camddwr Bk to conf R Wye,,,52.25207,-3.3821054,SO 05748 62444,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,"River Ithon,Crabtree Green Meadow",1.75,2,Brecon and Radnorshire
WALES,QZ3t8q5r625ldcfFw7JVtj29e9qG0oX5x3Y4K8h/naU=,DWR_WALES68,DWR,CROSSGATES STW,,Discharge from Storm tank at WwTW,Ithon - conf Camddwr Bk to conf R Wye,,,52.268631,-3.3399598,SO 08659 64232,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,624.25,52,Brecon and Radnorshire
WALES,Mu1YqexzQ1YBU4ihdfPo0QIDGXnWVvIiS8Ey5Fi5B8g=,DWR_WALES82,DWR,Llanddewi Toll House,,CSO on sewer network,Ithon - conf Camddwr Bk to conf R Wye,,,52.306678,-3.314619,SO 10465 68432,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,River Ithon,479.5,63,Brecon and Radnorshire
WALES,XjMHx2WA4wdQ2NZVaQ/9ku5s0DMZO5Cg7eFce7r6ON8=,DWR_WALES344,DWR,Talybont Across from Cattle Market CSO,,CSO on sewer network,Caerfanell - source to conf R Usk,,,51.896118,-3.2860166,SO 11606 22734,N,,N,,Y,River Usk / Afon Wysg,Y,Afon Wysg (Isafonydd) / River Usk (Tributaries),1,4,Brecon and Radnorshire
WALES,5GLcMmgSBCYuy3/48Pp3ElIlcudDEZFtNO9dIvhKDoM=,DWR_WALES109,DWR,Talybont Sewage Treatment Works Settled Storm,,Discharge from Storm tank at WwTW,Caerfanell - source to conf R Usk,,,51.898486,-3.2807212,SO 11975 22991,N,,N,,Y,River Usk / Afon Wysg,Y,Afon Wysg (Isafonydd) / River Usk (Tributaries),311.5,47,Brecon and Radnorshire
WALES,ua1WKUKYqjHsNqz1WRXI8VA5zrJsyRunXZhtQ3CnvUY=,DWR_WALES171,DWR,Talgarth STW Settled Storm,,Discharge from Storm tank at WwTW,Afon Llynfi - conf Dulas Bk to conf R Wye,,,52.005169,-3.2386314,SO 15073 34806,N,,N,,Y,River Wye / Afon Gwy (Wales),Y,Afon Llynfi,130.5,17,Brecon and Radnorshire
WALES,s3rNrxcxtMkYK2DhjU5akcdDEHJzY2rtfslZinBWAKA=,DWR_WALES149,DWR,BRYNMAWR STW BLACKROCK BRYNMAWR,,Discharge from Storm tank at WwTW,Clydach - source to conf R Usk,,,51.80469,-3.1499917,SO 20805 12409,N,,N,,Y,"Cwm Clydach Woodlands / Coedydd Cwm Clydach,Usk Bat Sites / Safleodd Ystlumod Wysg",Y,"Cwm Clydach,Mynydd Llangatwg (Mynydd Llangattock)",166.75,12,Blaenau Gwent
WALES,uqRQYQV9YD19vOScDJ7BNbRE/bCKibnn2//RLbqh6U4=,DWR_WALES20,DWR,LLANGUNLLO STW PS,,Inlet CSO at WwTW,Lugg Bk - source to conf Bleddfa Bk,,,52.330307,-3.1536135,SO 21484 70873,N,,N,,N,,Y,River Lugg,1522.25,79,Brecon and Radnorshire
WALES,eDVjR2rc6yViqyVzCVaHIfBQQEZqA1Vh2hNbA5OXr84=,DWR_WALES94,DWR,Hay-on-Wye (Main) SPS,,Storm discharge at pumping station,Hay Dulas Bk - source to conf R Wye,,,52.077926,-3.1256145,SO 22956 42772,N,,N,,Y,"River Wye / Afon Gwy (Wales),River Wye / Afon Gwy (England)",Y,"River Wye (Upper Wye) / Afon Gwy (Gwy Uchaf),River Wye (Lower Wye) / Afon Gwy (Gwy Isaf)",397.75,168,Brecon and Radnorshire
WALES,WlSDYsqsvyRe1kw+QTnRJBYeqgutE1cZPmgrxrBv/Jo=,DWR_WALES201,DWR,CSO at Presteigne - O/S SPS Tanyard,,CSO on sewer network,Lugg - conf Norton Bk to conf R Arrow,,,52.275046,-3.0013453,SO 31775 64572,N,,N,,N,,Y,River Lugg,100.5,31,North Herefordshire
WALES,vb8j02+rQLD/RJWGran8B3HUnufdHeDByZnruGoIXuM=,DWR_WALES220,DWR,Settled Storm Sewage from Presteigne WwTW,,Discharge from Storm tank at WwTW,Lugg - conf Norton Bk to conf R Arrow,,,52.273242,-2.9946068,SO 32232 64365,N,,N,,N,,Y,River Lugg,67.75,11,Brecon and Radnorshire
ENGLAND,0x9C75F152AA90495E131A2DE91DAB5E89,DWR_ENG10,Dwr Cymru Welsh Water,LEOMINSTER WASTEWATER TREATMENT WKS,,Storm tank at WwTW,RIVER LUGG,,,52.222042,-2.722552,SO 50738 58450,N,,N,,N,,Y,River Lugg,157,43,North Herefordshire
ENGLAND,0x6665272BB34C89690BC575F45D3DF60A,DWR_ENG17,Dwr Cymru Welsh Water,MORETON ON LUGG WWTW,,Storm tank at WwTW,RIVER LUGG,,,52.106426,-2.707146,SO 51665 45580,N,,N,,Y,River Wye,Y,River Lugg,64.25,6,North Herefordshire
WALES,L+00N+5NlEzWRHcoavBSvwFxDSqHyvNlSjwvfZn/8SA=,DWR_WALES130,DWR,STACKPOLE STW STACKPOLE,,Discharge from Storm tank at WwTW,Pembrokeshire South,,,51.626453,-4.8984249,SR 99480 95940,N,,N,,Y,"Pembrokeshire Marine / Sir Benfro Forol,Limestone Coast of South West Wales / Arfordir Calchfaen De Orllewin Cymru",Y,Stackpole Quay - Trewent Point,223,32,Carmarthen West and South Pembrokeshire
WALES,ivrpsiK/iA00GIrgU/7UbhrxRJesT60Hy/zAAXFKcTQ=,DWR_WALES167,DWR,MANORBIER TRANSFER PS MANORBIER TE,,Storm discharge at pumping station,Pembrokeshire South,,,51.640884,-4.8079909,SS 05800 97300,N,,N,,Y,"Pembrokeshire Marine / Sir Benfro Forol,Bristol Channel Approaches / Dynesfeydd M?¡är Hafren",Y,Freshwater East Cliffs to Skrinkle Haven,140.5,18,Carmarthen West and South Pembrokeshire
